id,-2,-1,0,1
1,0.99637693,0.000262467,0.000745805,0.002614802
2,0.89821875,0.000821491,0.013994873,0.08696486
3,0.9945222,0.000376222,0.000918785,0.004182782
4,0.9760434,0.000269294,0.00127324,0.022414127
5,0.006480956,0.002744004,0.9886619,0.002113137
6,0.9963266,0.001246207,0.000911536,0.00151566
7,0.99595344,0.000301653,0.001017933,0.00272691
8,0.9960317,0.000276212,0.00092793,0.002764182
9,0.012664273,0.001104793,0.1676846,0.8185463
10,0.30564317,0.57535475,0.10816966,0.010832387
11,0.99591774,0.000503284,0.000874794,0.002704213
12,0.99694484,0.00036191,0.000494016,0.002199245
13,0.98795855,0.002358879,0.002988511,0.006693997
14,0.967928,0.005375624,0.017805643,0.008890715
15,0.99307185,0.001682743,0.003063079,0.002182369
16,0.9910896,0.003482937,0.003590125,0.00183732
17,0.9909055,0.001921993,0.005021046,0.002151414
18,0.9960483,0.001201698,0.00137737,0.001372646
19,0.99148214,0.005167812,0.001493168,0.001856956
20,0.74021673,0.003379802,0.2268274,0.029576149
21,0.9935237,0.003991879,0.001198021,0.001286291
22,0.982053,0.005888787,0.002975763,0.0090826
23,0.996888,0.000585251,0.000691066,0.001835728
24,0.9077674,0.062227063,0.010859487,0.019146087
25,0.99480927,0.000221655,0.000792111,0.004176925
26,0.9493514,0.025289882,0.009425987,0.015932832
27,0.99057955,0.000283073,0.004191043,0.004946407
28,0.98131275,0.006258709,0.003644715,0.008783718
29,0.9873137,0.00041566,0.001235297,0.011035271
30,0.9950577,0.001928147,0.001087289,0.001926868
31,0.9784914,0.014103713,0.003928162,0.003476682
32,0.98929673,0.000468732,0.00169698,0.008537469
33,0.9920676,0.001485518,0.002654537,0.00379243
34,0.9908161,0.002866839,0.004770034,0.001546948
35,0.001868812,2.76E-05,0.001228137,0.9968754
36,0.9955123,0.00222425,0.000950858,0.001312657
37,0.99549854,0.001575835,0.00072107,0.00220455
38,0.99407625,0.000989829,0.001708962,0.003224882
39,0.99441767,0.000368626,0.000999055,0.004214663
40,0.006563352,5.26E-05,0.003908851,0.98947513
41,0.9840798,0.002009088,0.003382958,0.010528144
42,0.98519915,0.010388425,0.00235503,0.00205738
43,0.96253246,0.0223935,0.010477335,0.004596709
44,0.3975967,0.010044756,0.20408769,0.38827083
45,0.99735814,0.001019913,0.00055326,0.001068684
46,0.9916967,0.001093973,0.002491814,0.004717498
47,0.99507153,0.000402809,0.001067158,0.003458492
48,0.010210146,0.7552286,0.21579607,0.018765207
49,0.009074858,0.000105777,0.014789738,0.9760297
50,0.9847857,0.009683521,0.003009473,0.002521426
51,0.96113294,0.00085774,0.015212865,0.02279646
52,0.9887694,0.001506932,0.001468257,0.008255295
53,0.9943474,0.000895201,0.001336786,0.003420688
54,0.95590156,0.03945797,0.002165318,0.002475159
55,0.9865758,0.000347159,0.00191655,0.011160539
56,0.003042472,4.08E-05,0.002713323,0.9942034
57,0.994885,0.001496882,0.001526845,0.002091224
58,0.001076425,2.69E-05,0.001571738,0.9973248
59,0.9883286,0.000887442,0.00655758,0.004226446
60,0.001127311,6.43E-05,0.005594616,0.99321365
61,0.99493563,0.000916477,0.001404642,0.002743249
62,0.9943605,0.001594294,0.002100677,0.00194455
63,0.9913573,0.003055914,0.004094672,0.001492181
64,0.9804766,0.003109806,0.009841352,0.006572284
65,0.9953785,0.001234107,0.001514469,0.001872828
66,0.99679583,0.00091349,0.000582523,0.001708158
67,0.95061433,0.000631363,0.003871771,0.044882584
68,0.99051523,0.0006377,0.002203967,0.006643072
69,0.958371,0.020337885,0.01492106,0.006370051
70,0.9929837,0.000963574,0.001423567,0.004629199
71,0.9819062,0.003695791,0.008984691,0.005413382
72,0.99271905,0.002003714,0.002214273,0.003062863
73,0.99230087,0.000184992,0.000833091,0.006681067
74,0.98382646,0.000472773,0.002381956,0.013318789
75,0.9931938,0.001520986,0.002386126,0.002899195
76,0.99382883,0.001710098,0.002340251,0.002120883
77,0.99678814,0.000859235,0.000945264,0.001407398
78,0.9966582,0.000429819,0.000752727,0.002159216
79,0.004254648,0.03814714,0.33036932,0.62722886
80,0.9939622,0.000635596,0.000975867,0.004426268
81,0.9680734,0.001844975,0.006343206,0.023738448
82,0.9943592,0.002939987,0.000323518,0.00237735
83,0.991707,0.000809518,0.002863626,0.004619747
84,0.9891481,0.00163321,0.005164438,0.004054261
85,0.9974746,0.001132021,0.000445184,0.000948173
86,0.9708099,0.000616633,0.01923684,0.009336686
87,0.00163788,0.8734181,0.118726395,0.006217619
88,0.99135053,0.00036176,0.001408732,0.006878967
89,0.98994374,0.003798899,0.003551269,0.00270616
90,0.9976896,0.000316979,0.000554274,0.001439128
91,0.9935184,0.000521747,0.001586983,0.004372851
92,0.99604166,0.000368864,0.000724406,0.00286507
93,0.018690009,0.025731253,0.62719613,0.32838258
94,0.99467707,0.00058094,0.00120056,0.003541454
95,0.99219453,0.000533224,0.002130518,0.005141714
96,0.990422,0.003516288,0.004028628,0.002033055
97,0.001582237,0.003869487,0.9904082,0.004140156
98,0.9616018,0.001675218,0.008640643,0.02808239
99,0.99364024,0.000282025,0.000930786,0.005146923
100,0.9681351,0.023543548,0.00587286,0.002448527
101,0.9927285,0.00062327,0.001070686,0.005577554
102,0.993997,0.000327743,0.000925317,0.00474999
103,0.004131007,6.44E-05,0.008447263,0.9873574
104,0.98680544,0.002268593,0.003814437,0.007111469
105,0.9683966,0.000486725,0.004618118,0.02649858
106,0.9934337,0.001490564,0.002849729,0.002226063
107,0.96545124,0.001593443,0.021983763,0.010971538
108,0.003352406,0.00504922,0.65971166,0.33188677
109,0.9893338,0.000568261,0.001800829,0.008297158
110,0.000871584,3.19E-05,0.001823493,0.997273
111,0.9936429,0.001682766,0.001750121,0.002924212
112,0.87801546,0.09204774,0.019593205,0.010343577
113,0.99504375,0.000931356,0.001626398,0.002398481
114,0.001667067,0.000530372,0.027785845,0.9700168
115,0.99714416,0.000388408,0.000808603,0.001658754
116,0.008179876,6.34E-05,0.008282646,0.9834742
117,0.93978894,0.02721441,0.020291436,0.012705185
118,0.9863913,0.005157903,0.002498795,0.005951955
119,0.93240666,0.05194462,0.005553501,0.010095231
120,0.99137104,0.000773032,0.000977055,0.006878851
121,0.9974873,0.000367242,0.000569097,0.001576423
122,0.9824295,0.000678183,0.004152341,0.01273995
123,0.99228823,0.000449402,0.003708299,0.003554137
124,0.8765748,0.00659062,0.014025123,0.10280936
125,0.9886242,0.00070617,0.004936601,0.005732969
126,0.99283445,0.000297005,0.00137002,0.00549863
127,0.9874707,0.000291417,0.001613527,0.010624352
128,0.002755198,0.000117112,0.012787716,0.98433995
129,0.99633694,0.000601258,0.000970838,0.002090982
130,0.001393384,6.17E-05,0.00490096,0.993644
131,0.968328,0.001198368,0.023467699,0.007006007
132,0.9034855,0.019950027,0.06343123,0.01313333
133,0.89633507,0.000150497,0.006003982,0.097510554
134,0.9901906,0.000611023,0.00151208,0.007686251
135,0.004979968,0.002631387,0.23832272,0.7540659
136,0.99367476,0.00198204,0.002581168,0.00176213
137,0.0658749,0.25668725,0.6690484,0.008389426
138,0.9970523,0.000189253,0.000422951,0.002335477
139,0.9917275,0.000483066,0.001159438,0.006630038
140,0.9965654,0.000231245,0.001222753,0.001980591
141,0.9914858,0.005249695,0.00149809,0.001766439
142,0.99136096,0.001929392,0.003352427,0.0033572
143,0.9919704,0.000580422,0.001557732,0.005891431
144,0.003253089,2.65E-05,0.00194169,0.99477863
145,0.008946622,0.94137144,0.030396547,0.01928534
146,0.99449337,0.001320729,0.001122941,0.003063096
147,0.7691015,0.072744116,0.14148556,0.016668798
148,0.9922719,0.002282558,0.002797185,0.002648278
149,0.001244168,0.986426,0.009084344,0.003245601
150,0.9965538,0.000237873,0.000772294,0.002436069
151,0.82172835,0.000326035,0.005738219,0.17220744
152,0.08175884,0.000139459,0.008530863,0.9095708
153,0.9947003,0.000709169,0.00172525,0.002865227
154,0.98791194,0.000332178,0.003047404,0.008708478
155,0.002486465,3.15E-05,0.002175756,0.9953062
156,0.98090184,0.002051865,0.002536599,0.014509679
157,0.38127044,0.17325991,0.32727343,0.11819623
158,0.85419357,0.09308234,0.03968729,0.013036795
159,0.93438786,0.04585867,0.014538466,0.005215034
160,0.004654161,3.27E-05,0.002329367,0.9929838
161,0.9913378,0.000358102,0.001862033,0.006442107
162,0.98077214,0.008649409,0.003876623,0.006701792
163,0.975203,0.000340993,0.004077209,0.020378852
164,0.003461803,0.003331879,0.18025206,0.81295425
165,0.9803208,0.000402268,0.002702559,0.016574377
166,0.022004742,0.000152215,0.005147051,0.972696
167,0.97281545,0.002414855,0.020665102,0.00410467
168,0.95872575,0.001488266,0.032496765,0.007289136
169,0.9868613,0.000525191,0.005742427,0.006871124
170,0.93358195,0.003161856,0.017935988,0.045320142
171,0.9505314,0.036037765,0.007421888,0.006008858
172,0.9674606,0.000298592,0.002616629,0.029624144
173,0.98763275,0.001414947,0.001829878,0.009122426
174,0.99402547,0.000282782,0.000979848,0.00471192
175,0.9932782,0.000420033,0.002460856,0.003840973
176,0.98418057,0.006339484,0.005698488,0.003781459
177,0.004558167,3.90E-05,0.002578988,0.99282396
178,0.9638937,0.000503298,0.002204485,0.033398498
179,0.9889221,0.004162541,0.003150889,0.003764423
180,0.9961045,0.000680338,0.00055734,0.002657911
181,0.99463177,0.000487535,0.001901585,0.002979037
182,0.9837156,0.003204973,0.005791324,0.007288171
183,0.98975337,0.001098226,0.001299392,0.007849031
184,0.9823615,0.007681945,0.005502881,0.00445362
185,0.9928014,0.001787346,0.001820296,0.003590897
186,0.9922765,0.002518123,0.001683989,0.003521367
187,0.97464436,0.01844569,0.001698975,0.00521103
188,0.8210381,0.001823558,0.06025589,0.11688245
189,0.9875294,0.001251468,0.009043202,0.00217588
190,0.034751147,0.91621387,0.044949137,0.004085822
191,0.9965295,0.001128818,0.000615477,0.001726178
192,0.9596103,0.001778838,0.0220115,0.016599325
193,0.9905037,0.000578571,0.00111527,0.007802391
194,0.00325511,0.000174575,0.018016001,0.9785543
195,0.95486885,0.002118069,0.037688617,0.005324533
196,0.9960069,0.000547757,0.001075183,0.00237017
197,0.22438106,0.00242134,0.17476046,0.5984371
198,0.989674,0.003025773,0.005220144,0.002080147
199,0.003495582,7.64E-05,0.009700251,0.9867278
200,0.9959026,0.000451415,0.001014894,0.002631166
