,location,0.8832885963088617,0.8812,0.8817946875484096,0.7171910049890088,0.7281757890278021,0.7223365272211464,0.7223365272211464,0.8812
,service,0.8087788048955016,0.8146,0.8109913943971874,0.7624027684468633,0.7589201166536843,0.7595619493658898,0.7595619493658898,0.8146
,price,0.8036320854042274,0.8004666666666667,0.8008728523241128,0.7912319388198168,0.7736170460450502,0.781090640279358,0.781090640279358,0.8004666666666667
