0.0004154034,4.3055737e-05,0.00061319093,0.99892837
0.63898325,0.00054944895,0.0140876975,0.34637967
0.32967016,0.00024372035,0.008551066,0.661535
0.93789846,0.031219557,0.027314557,0.0035674155
0.0041546063,5.0374954e-05,0.00095184,0.9948431
0.13633652,0.6922438,0.16882744,0.0025922626
0.00040959942,0.00010791121,0.00031061968,0.99917185
0.0027957738,3.4885903e-05,0.0012105479,0.99595875
0.24199605,0.0011662182,0.13424158,0.62259614
0.002390083,0.0016578325,0.1075904,0.88836163
0.004747981,8.539281e-05,0.005574483,0.9895921
0.01612513,0.00010026137,0.0060008876,0.9777738
0.00021409297,9.472779e-05,0.00048868044,0.99920243
0.00039088193,3.647265e-05,0.0003891128,0.9991835
0.7474374,0.0031909018,0.12379438,0.12557738
0.0014427277,6.557472e-05,0.0047860127,0.9937057
0.16090861,0.0020669422,0.11031231,0.7267121
0.0019487095,4.098692e-05,0.0011855977,0.99682474
0.06817958,0.012870169,0.5603656,0.35858467
0.0018951987,4.161752e-05,0.0015844208,0.99647874
0.8759705,0.0042550224,0.03288258,0.08689182
0.010525867,0.0033985467,0.84018314,0.14589246
0.00525813,0.986834,0.007334583,0.0005733363
0.008744506,0.7919197,0.19786593,0.0014699013
0.0079698125,0.0023030539,0.24800992,0.7417173
0.039803527,0.005624433,0.93363667,0.020935323
0.24542029,0.0013873847,0.03740801,0.71578425
0.015345652,0.0010379358,0.5075171,0.4760993
0.3262179,0.0007631487,0.021891119,0.65112776
0.0106546795,4.7394715e-05,0.001263926,0.98803395
0.13402316,0.00046073107,0.018008102,0.8475079
0.0005901264,6.7599016e-05,0.003052694,0.9962896
0.00011082484,0.00016022935,0.0021259245,0.9976031
0.012228159,0.00010099229,0.0017502204,0.9859206
0.70320785,0.0067884526,0.16423482,0.12576887
0.7621657,0.0023882515,0.0804912,0.15495484
0.0014659875,4.440632e-05,0.0018082032,0.9966814
0.0018162703,0.0008967759,0.30245292,0.69483405
0.5714585,0.0034606906,0.07102937,0.35405138
0.5806991,0.0014506197,0.06892436,0.34892595
0.71937656,0.0030032564,0.12825912,0.149361
0.0030707852,0.9923556,0.004427596,0.00014608036
0.004270968,9.6028714e-05,0.00900785,0.9866251
0.016022602,0.0021285315,0.6427075,0.33914134
0.0127276825,7.229534e-05,0.0037554703,0.9834446
0.002279037,6.6833934e-05,0.0016357474,0.99601847
0.34091553,0.001301077,0.020647602,0.6371358
0.34091553,0.001301077,0.020647602,0.6371358
0.34091553,0.001301077,0.020647602,0.6371358
0.0006172248,6.999872e-05,0.0026592256,0.9966536
0.0011098244,4.604171e-05,0.0010827746,0.99776137
0.00018584782,8.2464285e-05,0.00039000332,0.99934167
0.017030546,0.000113665024,0.006233461,0.9766223
0.000920914,5.6057335e-05,0.001256531,0.9977665
0.0013287881,6.216938e-05,0.0025874036,0.9960217
0.19911417,0.00029496662,0.00976942,0.79082143
0.011437649,0.00010734189,0.0067465045,0.9817085
0.0006106964,5.252032e-05,0.00051609345,0.9988207
0.6059141,0.00044352812,0.011029797,0.3826126
0.0041574375,5.57102e-05,0.002167642,0.99361926
0.0022589928,5.917559e-05,0.0035950134,0.99408674
0.96483105,0.024682036,0.008279432,0.0022075
0.0006852667,0.000121418125,0.012863089,0.9863302
0.00041007006,3.841885e-05,0.0015984951,0.99795294
0.92845196,0.002992521,0.026482292,0.04207316
0.003414339,6.9358866e-05,0.004682398,0.9918339
0.012968765,0.00030215742,0.03163073,0.9550984
0.30145153,0.0018702345,0.1644271,0.53225106
