cnn,0.48999999999999994,0.7,0.5764705882352941,0.35,0.5,0.4117647058823529,0.7
cnn,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
cnn,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
cnn,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
cnn,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
cnn,0.09,0.3,0.13846153846153847,0.15,0.5,0.23076923076923075,0.3
cnn,0.36,0.6,0.4499999999999999,0.3,0.5,0.37499999999999994,0.6
cnn,0.16,0.4,0.2285714285714286,0.2,0.5,0.28571428571428575,0.4
cnn,0.64,0.8,0.7111111111111111,0.4,0.5,0.4444444444444445,0.8
cnn,0.36,0.6,0.4499999999999999,0.3,0.5,0.37499999999999994,0.6
lstm,0.36,0.6,0.4499999999999999,0.3,0.5,0.37499999999999994,0.6
lstm,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
lstm,0.16,0.4,0.2285714285714286,0.2,0.5,0.28571428571428575,0.4
lstm,0.16,0.4,0.2285714285714286,0.2,0.5,0.28571428571428575,0.4
lstm,0.16,0.4,0.2285714285714286,0.2,0.5,0.28571428571428575,0.4
lstm,0.64,0.8,0.7111111111111111,0.4,0.5,0.4444444444444445,0.8
lstm,0.64,0.8,0.7111111111111111,0.4,0.5,0.4444444444444445,0.8
lstm,0.48999999999999994,0.7,0.5764705882352941,0.35,0.5,0.4117647058823529,0.7
lstm,0.64,0.8,0.7111111111111111,0.4,0.5,0.4444444444444445,0.8
lstm,0.48999999999999994,0.7,0.5764705882352941,0.35,0.5,0.4117647058823529,0.7
gru,0.36,0.6,0.4499999999999999,0.3,0.5,0.37499999999999994,0.6
gru,0.16,0.4,0.2285714285714286,0.2,0.5,0.28571428571428575,0.4
gru,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
gru,0.16,0.4,0.2285714285714286,0.2,0.5,0.28571428571428575,0.4
gru,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
gru,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
gru,0.36,0.6,0.4499999999999999,0.3,0.5,0.37499999999999994,0.6
gru,0.16,0.4,0.2285714285714286,0.2,0.5,0.28571428571428575,0.4
gru,0.64,0.8,0.7111111111111111,0.4,0.5,0.4444444444444445,0.8
gru,0.64,0.8,0.7111111111111111,0.4,0.5,0.4444444444444445,0.8
mlp,0.48999999999999994,0.7,0.5764705882352941,0.35,0.5,0.4117647058823529,0.7
mlp,0.16,0.4,0.2285714285714286,0.2,0.5,0.28571428571428575,0.4
mlp,0.25,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5
mlp,0.36,0.6,0.4499999999999999,0.3,0.5,0.37499999999999994,0.6
