"【口味】确实很好吃，牛肉和猪肉口感都很鲜嫩。强烈推荐蜜汁牛五花
【服务】全程都有服务员小蜜汁牛五花哥哥在旁边帮着烤。我吃的赶不上人家烤的快。
【环境】环境感觉有些旧了，但是每个卡座空间都很大。而且能开这么久，说明多年来口碑都不错
【等位】不用等位，进屋就有座位"
一直很喜欢的一家老店，牛肉味道很好很嫩，孩子都能吃不辣。惊喜的是还送免费洗车，这服务简直比和平那边的烤肉店好太多。推荐牛排很嫩。
味道棒，肉特好吃，特别是服务特别好，一位店长小丽的美女，在旁边一直帮忙烤肉，我还加了好多碗南瓜汤，免费的东西也这么棒 ，哈哈！
很少在美团写评价，这次必须给个大大的赞！之前看了别人评价说食材不新鲜，分量不足心里有些打退堂鼓，本想退掉了，但实在也找不到吃什么还是硬着头皮去了！点菜之前问了服务员团购是不是分量小，告诉我很正常点是一样的，所以直接用了团购没单独点！菜上来之后很是意外，基本都是雪花牛，口感很好、T骨偏甜孩子喜欢吃！牛肉酱汤料很足一点也不糊弄，味道也很好，不多说了，亲自体验去吧
我不知道这条评论能不能让老板看到，但我觉得还是有必要说的，首先我昨天去的时候已经9点了。人没到齐，所以大概九点半多了才上的菜，后来服务生就一遍遍的问加不加菜了加不加菜了，处于不好意思又加了251块钱的东西，OK，然后吃到十点20多的时候服务员一直催说他们已经下班了，希望我们快点！催了三遍！首先！我们吃上的时候就已经10点了，半个小时的时间老板走了就一直催我们！！我处于朋友在我做东所以我没有翻脸，不然我真的骂回去！记得很清楚是一个小姑娘，个不高，长得也不漂亮！考虑到服务员不容易我确实没有翻脸！快速吃完离开了！但我想说，下次绝对不会再去了！老板娘很好！服务生差的要命！真的是奇葩了！希望老板娘能重视下！服务的不要那么横！
第一次来这里招待朋友用餐，感觉非常棒！尤其是为我们服务的美女店长，服务非常专业  面带微笑 十分亲切 朋友们都感觉十分满意 以后还会来的！棒棒哒！👍🏻
"慕名而来 非常不错 推荐菜品 煎豆腐 大酱汤 雪花什么牛来着 还有调味牛排鳗鱼饭是自己后加的 也十分美味"
团购量少 单点很贵 性价比很低 我们三个人去的 环境差 看起来很脏 杯子也不干净 为什么能排名这么高 还5分 花钱刷了吧？从来不评价 今天必须得评价一下 大老远开车过去吃 明显被点评骗了 所以希望别有人跟我一样被骗了 吃的不开心决定下次不再去了 图片我都懒得照！
菜品很丰富，服务态度也很好，味道依旧是那么吸引人，环境优美卫生干净，只是肉比以前薄了不少啊，难怪了，现在的猪肉都是50大元一斤了更不说牛肉了，下次还得来，
服务1号台的服务员，是个妹子，烤的很认真，很负责，到了吃饭的时间，同事过来替换，因为之前看到她烤的好，就要求还让她烤，然后非常友善热情的继续帮我烤，一个人点了197的双人套餐，感觉不错，吃的挺撑
