cnn_epoch_4_language_256_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_64,0.9386666666666666,0.9333333333333333,0.9291666666666667,0.96,0.8571428571428572,0.8958333333333333,0.9333333333333333
cnn_epoch_4_language_256_contents_node_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_64,0.6944444444444445,0.8333333333333334,0.7575757575757576,0.4166666666666667,0.5,0.45454545454545453,0.8333333333333334
cnn_epoch_4_language_256_contents_node_64,0.5877777777777777,0.7666666666666667,0.6654088050314467,0.38333333333333336,0.5,0.43396226415094347,0.7666666666666667
cnn_epoch_4_language_256_contents_node_64,0.8711111111111111,0.9333333333333333,0.9011494252873563,0.4666666666666667,0.5,0.4827586206896552,0.9333333333333333
cnn_epoch_4_language_256_contents_node_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_64,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_128,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_128,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_128,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_128,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_128,0.6944444444444445,0.8333333333333334,0.7575757575757576,0.4166666666666667,0.5,0.45454545454545453,0.8333333333333334
cnn_epoch_4_language_256_contents_node_128,0.5877777777777777,0.7666666666666667,0.6654088050314467,0.38333333333333336,0.5,0.43396226415094347,0.7666666666666667
cnn_epoch_4_language_256_contents_node_128,0.8711111111111111,0.9333333333333333,0.9011494252873563,0.4666666666666667,0.5,0.4827586206896552,0.9333333333333333
cnn_epoch_4_language_256_contents_node_128,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_128,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_128,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_256,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_256,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_256,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_256,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_256,0.6944444444444445,0.8333333333333334,0.7575757575757576,0.4166666666666667,0.5,0.45454545454545453,0.8333333333333334
cnn_epoch_4_language_256_contents_node_256,0.5877777777777777,0.7666666666666667,0.6654088050314467,0.38333333333333336,0.5,0.43396226415094347,0.7666666666666667
cnn_epoch_4_language_256_contents_node_256,0.8711111111111111,0.9333333333333333,0.9011494252873563,0.4666666666666667,0.5,0.4827586206896552,0.9333333333333333
cnn_epoch_4_language_256_contents_node_256,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_256,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_256,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_512,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_512,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_512,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_512,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_256_contents_node_512,0.6944444444444445,0.8333333333333334,0.7575757575757576,0.4166666666666667,0.5,0.45454545454545453,0.8333333333333334
cnn_epoch_4_language_256_contents_node_512,0.5877777777777777,0.7666666666666667,0.6654088050314467,0.38333333333333336,0.5,0.43396226415094347,0.7666666666666667
cnn_epoch_4_language_256_contents_node_512,0.8711111111111111,0.9333333333333333,0.9011494252873563,0.4666666666666667,0.5,0.4827586206896552,0.9333333333333333
cnn_epoch_4_language_256_contents_node_512,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_512,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_256_contents_node_512,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cnn_epoch_4_language_512_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_512_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_512_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_512_contents_node_64,0.9344444444444445,0.9666666666666667,0.9502824858757061,0.48333333333333334,0.5,0.4915254237288135,0.9666666666666667
cnn_epoch_4_language_512_contents_node_64,0.6944444444444445,0.8333333333333334,0.7575757575757576,0.4166666666666667,0.5,0.45454545454545453,0.8333333333333334
