experiment_name,weighted_precision,weighted_recall,weighted_f1,macro_precision,macro_recall,macro_f1,f1_score,accuracy
name_environment,0.28444444444444444,0.5333333333333333,0.37101449275362325,0.13333333333333333,0.25,0.1739130434782609,0.1739130434782609,0.5333333333333333
name_dish,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.16666666666666666,0.25,0.2,0.2,0.6666666666666666
name_location,0.0011111111111111111,0.03333333333333333,0.002150537634408602,0.008333333333333333,0.25,0.016129032258064516,0.016129032258064516,0.03333333333333333
name_service,0.29581699346405227,0.15555555555555556,0.08758372734436563,0.18235294117647058,0.26785714285714285,0.08920656028368795,0.08920656028368795,0.15555555555555556
name_price,0.17971781305114637,0.3111111111111111,0.22777777777777777,0.12698412698412698,0.21772875816993464,0.16035353535353536,0.16035353535353536,0.3111111111111111
name_environment,0.5283395755305867,0.08888888888888889,0.033101851851851855,0.2696629213483146,0.2553191489361702,0.046875,0.046875,0.08888888888888889
name_dish,0.4014390371533229,0.14444444444444443,0.09208714945865239,0.1979984301412873,0.3098893065998329,0.11358040138131224,0.11358040138131224,0.14444444444444443
new_epoch_10_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.8055555555555557,0.5833333333333334,0.6,0.6666666666666666,0.6984126984126985,0.5888888888888889,0.5888888888888889,0.5833333333333334
new_epoch_10_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.3,0.5,0.37499999999999994,0.19999999999999998,0.3333333333333333,0.24999999999999997,0.24999999999999997,0.5
new_epoch_10_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.4545454545454546,0.4166666666666667,0.3111111111111111,0.4545454545454546,0.4166666666666667,0.3111111111111111,0.3111111111111111,0.4166666666666667
new_epoch_10_batch_size_128_learningRate_0.001_filter_128_window_size_6_dropout_0.6_balanced_True_full_connected_256,0.17361111111111113,0.4166666666666667,0.2450980392156863,0.1388888888888889,0.3333333333333333,0.19607843137254902,0.19607843137254902,0.4166666666666667
