fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.9181593176915036,0.9183586236375294,0.9181750468752109,0.913865519829094,0.9097329491840888,0.9117154588950234,0.9117154588950234,0.9183586236375294
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.9199695306925229,0.9192135071596494,0.9190375156447903,0.9139977674442759,0.9117899446594123,0.9122741299905842,0.9122741299905842,0.9192135071596494
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.9239325828498961,0.9241290874118402,0.9239827486514368,0.9188527139041741,0.9172166972188952,0.9179739045398662,0.9179739045398662,0.9241290874118402
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.918506764989723,0.9187860653985894,0.918600473656822,0.9135663696471125,0.9106287125568614,0.9120391615360356,0.9120391615360356,0.9187860653985894
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.920538621825052,0.9204958324428296,0.9198560209333503,0.9209611471202459,0.907873486814026,0.913622033113417,0.913622033113417,0.9204958324428296
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.9103906404926572,0.9093823466552682,0.9091724228130337,0.90641992226203,0.8994994096003691,0.9022931339100753,0.9022931339100753,0.9093823466552682
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.9194098500901609,0.9194272280401795,0.9188630016575068,0.9194307754572001,0.9074461247157407,0.9127769718268929,0.9127769718268929,0.9194272280401795
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.9202432135388551,0.9202821115622997,0.9196295628802039,0.9197125394479094,0.9082469939262269,0.9131578547902595,0.9131578547902595,0.9202821115622997
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.9187292311326668,0.9187860653985894,0.9181432238798587,0.9167470833709405,0.9075817643984497,0.9113566835733767,0.9113566835733767,0.9187860653985894
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_64,0.9193379575998294,0.9189997862791195,0.9180730182099399,0.9198476319681204,0.9051923423800963,0.9110798629964446,0.9110798629964446,0.9189997862791195
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.9152051281789896,0.914725368668519,0.9138971078068828,0.9173358357324054,0.9003493630620198,0.9075513241116137,0.9075513241116137,0.914725368668519
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.9166790610980706,0.9168625774738192,0.9167075013024787,0.9108208028067972,0.9092831677166283,0.9099737659247368,0.9099737659247368,0.9168625774738192
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.9145649079811946,0.9128018807437487,0.9133310605415929,0.9037969976219062,0.9101933260800981,0.9065415598894545,0.9065415598894545,0.9128018807437487
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.917482837059522,0.914725368668519,0.9154452912507034,0.9048499319411046,0.9146012399121703,0.9089140477568192,0.9089140477568192,0.914725368668519
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.9173153199936457,0.9166488565932892,0.9160678263069958,0.918689144738471,0.9032664681153725,0.910023994070763,0.910023994070763,0.9166488565932892
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.9192857076402541,0.9192135071596494,0.9186873159388739,0.9153112094791839,0.9086756481880425,0.9112750977158872,0.9112750977158872,0.9192135071596494
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.9158726401016065,0.915152810429579,0.914022407896984,0.9163571649963621,0.900156389821837,0.9062868013442064,0.9062868013442064,0.915152810429579
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.9176257021881047,0.9175037401154092,0.9171916914361478,0.9157012643306833,0.9072412439679939,0.9111161254146428,0.9111161254146428,0.9175037401154092
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.9117371248943053,0.9110921136995085,0.909835242280274,0.911489889146449,0.8954573822787166,0.9013861478787545,0.9013861478787545,0.9110921136995085
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_128,0.919486964059236,0.9196409489207096,0.9193956041284204,0.9168092185222796,0.910746675489336,0.9136078336805875,0.9136078336805875,0.9196409489207096
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9137781437945296,0.9123744389826887,0.9123070378935562,0.9061701008223203,0.9071547447684075,0.9058915182555797,0.9058915182555797,0.9123744389826887
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.920865216546216,0.9209232742038898,0.9204066655885746,0.920598817380518,0.9093809390807555,0.9144178072728816,0.9144178072728816,0.9209232742038898
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9024201981756375,0.8982688608677067,0.8967701362091547,0.9106980298804399,0.8766042286376035,0.8895716128934034,0.8895716128934034,0.8982688608677067
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9142340041143703,0.9138704851463988,0.912617972131139,0.9147064124380878,0.8981962507698272,0.9045634265757746,0.9045634265757746,0.9138704851463988
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9177321480819699,0.9179311818764694,0.9178037772750607,0.9128104789790052,0.9106973182788761,0.9117176390913082,0.9117176390913082,0.9179311818764694
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9223121880931399,0.9215644368454798,0.9218319480333041,0.9137359448956553,0.9180015102529305,0.9157361005015087,0.9157361005015087,0.9215644368454798
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9156744770669635,0.915580252190639,0.9145256968340512,0.9152984083547887,0.9002288298604743,0.9063280672201137,0.9063280672201137,0.915580252190639
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9118203040184614,0.9104509510579184,0.9100796087431556,0.9097765084545989,0.8989553486171608,0.9033977367142313,0.9033977367142313,0.9104509510579184
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9151903020423361,0.9140842060269289,0.914406953532628,0.904717002448792,0.9109108528906287,0.9075826353490272,0.9075826353490272,0.9140842060269289
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_256,0.9165110035389898,0.9166488565932892,0.9163772494043408,0.9140853602519764,0.9073848806942015,0.9105293179703137,0.9105293179703137,0.9166488565932892
fusion_model_new_epoch_5_batch_size_64_filter_32_windowSize_3_dropout_0.3_balanced_True_full_connected_512,0.9232940382036094,0.92263304124813,0.9227876739701599,0.9144781726605896,0.9186308618391325,0.9163957436748866,0.9163957436748866,0.92263304124813
